,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1145026920.0,1145026920.0,1145026920.0,1145026920.0
Share Issued,1145026920.0,1145026920.0,1145026920.0,1145026920.0
Net Debt,375896766.68,,,330765617.34
Total Debt,2412156550.82,1440227521.14,1266415472.46,2267581055.96
Tangible Book Value,3573213549.83,3405177478.46,3606978127.32,3467468544.47
Invested Capital,6864867996.74,5838289700.66,5301433883.26,6423486664.26
Working Capital,2663431300.24,2354097149.16,1582886796.02,2183165847.79
Net Tangible Assets,3573213549.83,3405177478.46,3606978127.32,3467468544.47
Capital Lease Obligations,69554495.05,67778501.35,23950744.08,39667462.61
Common Stock Equity,4989644246.74,4825027151.83,4746154412.19,4635754534.85
Total Capitalization,6714744246.74,5554027151.83,5049934412.19,5580454534.85
Total Equity Gross Minority Interest,5417907871.73,5234902606.97,5110397473.0,4976187480.17
Minority Interest,428263624.99,409875455.14,364243060.81,340432945.32
Stockholders Equity,4989644246.74,4825027151.83,4746154412.19,4635754534.85
Retained Earnings,2693047827.19,2532401038.56,2467778545.09,2408100646.61
Additional Paid In Capital,541793241.51,541793241.51,574750596.96,555058101.49
Capital Stock,1145026920.0,1145026920.0,1145026920.0,1145026920.0
Common Stock,1145026920.0,1145026920.0,1145026920.0,1145026920.0
Total Liabilities Net Minority Interest,6569874210.92,4876847747.27,3521836313.42,4882201912.86
Total Non Current Liabilities Net Minority Interest,2665717799.03,1894553599.52,771467879.25,1352553416.35
Other Non Current Liabilities,53805742.81,103096699.77,3417297.11,282946803.02
Tradeand Other Payables Non Current,584917087.15,801124061.86,321086585.21,282946803.02
Non Current Deferred Revenue,163569126.02,120277527.53,71134963.82,43581317.49
Non Current Deferred Taxes Liabilities,68771348.0,73276809.01,48098289.03,41657833.23
Long Term Debt And Capital Lease Obligation,1794654495.05,796778501.35,327730744.08,984367462.61
Long Term Capital Lease Obligation,69554495.05,67778501.35,23950744.08,39667462.61
Long Term Debt,1725100000.0,729000000.0,303780000.0,944700000.0
Current Liabilities,3904156411.89,2982294147.75,2750368434.17,3529648496.51
Other Current Liabilities,32965462.05,18351940.59,16519999.95,16752159.16
Current Debt And Capital Lease Obligation,617502055.77,643449019.79,938684728.38,1283213593.35
Current Debt,150123750.0,284262548.83,251499471.07,843032129.41
Payables,3129295363.67,2207766663.18,1690460967.75,2137248392.62
Other Payable,455398647.07,334184181.85,317942236.64,237561675.19
Total Tax Payable,63160281.25,32057732.58,43614960.23,19954352.44
Accounts Payable,2610736435.35,1841524748.75,1328903770.88,1879732364.99
Total Assets,11987782082.65,10111750354.24,8632233786.42,9858389393.03
Total Non Current Assets,5420194370.52,4775359057.33,4298978556.23,4145575048.73
Other Non Current Assets,194859354.99,184860477.51,232172442.7,154541093.16
Non Current Deferred Assets,93309292.09,69989937.07,49530653.72,41866217.64
Non Current Deferred Taxes Assets,121179255.89,129875350.35,100701253.0,56545177.02
Investmentin Financial Assets,,,,1600000.0
Available For Sale Securities,,,,1600000.0
Long Term Equity Investment,955039208.3,308508199.23,302146680.63,301426138.06
Investment Properties,60746406.34,64717933.09,28055374.01,32597608.4
Goodwill And Other Intangible Assets,1416430696.91,1419849673.37,1139176284.87,1168285990.38
Other Intangible Assets,325288367.19,328707343.65,294386836.45,323496541.96
Goodwill,1091142329.72,1091142329.72,844789448.42,844789448.42
Net PPE,1815965953.69,1598502754.59,1220092879.9,1025968842.22
Accumulated Depreciation,-904893769.24,-859499988.36,-810971604.75,-708674193.23
Gross PPE,2720859722.93,2458002742.95,2031064484.65,1734643035.45
Construction In Progress,104313240.17,446065861.49,246706215.21,69400087.13
Other Properties,1640795125.19,1486650212.7,1265706438.55,1166381524.27
Machinery Furniture Equipment,40880654.42,39222747.9,36933931.94,27161940.77
Buildings And Improvements,,,,
Properties,934870703.15,486063920.86,481717898.95,471699483.28
Current Assets,6567587712.13,5336391296.91,4333255230.19,5712814344.3
Other Current Assets,218928314.26,219367893.95,202614434.21,240033297.87
Hedging Assets Current,,310656.39,21950119.08,24908816.46
Assets Held For Sale Current,,,,8113333.33
Prepaid Assets,53956184.73,59713198.5,48871180.55,46825653.86
Inventory,1165725919.42,842038474.62,817968262.27,982737561.77
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,17901725.53,5376004.51,6794624.47,6655814.79
Finished Goods,764443044.36,539512973.68,590421809.34,719872663.91
Work In Process,58542222.73,30211183.93,1803601.27,5105536.04
Raw Materials,324838926.8,266938312.5,218948227.19,251103547.03
Other Receivables,1023176602.65,765193167.71,527442647.71,1038792692.75
Accounts Receivable,2364939848.88,1511095796.19,1180841617.19,1662951520.7
Allowance For Doubtful Accounts Receivable,-105894325.23,-66560678.5,-39785714.53,-63364512.08
Gross Accounts Receivable,2470834174.11,1577656474.69,1220627331.72,1726181493.0
Cash Cash Equivalents And Short Term Investments,1740860842.19,1938672109.55,1533566969.18,1708451467.56
Other Short Term Investments,241533858.87,539062827.15,200195231.33,251484955.49
Cash And Cash Equivalents,1499326983.32,1399609282.4,1333371737.85,1456966512.07
Cash Equivalents,272841048.21,119768532.43,115215622.96,65785526.04
Cash Financial,1226485935.11,1279840749.97,1218156114.89,1389454634.62
