,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-795299313.068553,-1235693297.774412,-1502490079.057556,-1307029313.387295
Tax Rate For Calcs,0.178982,0.175999,0.182456,0.190435
Normalized EBITDA,105746059648.0,108441147045.0,111614447209.0,107901817913.0
Total Unusual Items,-4443458379.0,-7021016950.0,-8234828869.0,-6863389211.0
Total Unusual Items Excluding Goodwill,-4443458379.0,-7021016950.0,-8234828869.0,-6863389211.0
Net Income From Continuing Operation Net Minority Interest,9029899018.0,8172679256.0,7299489574.0,6305465753.0
Reconciled Depreciation,76099218743.0,78581305084.0,82851119664.0,82336015058.0
Reconciled Cost Of Revenue,298345790158.0,281230556204.0,268880818445.0,247360584938.0
EBITDA,101302601269.0,101420130095.0,103379618340.0,101038428702.0
EBIT,25203382526.0,22838825011.0,20528498676.0,18702413644.0
Net Interest Income,1846673968.0,1920759003.0,1534047964.0,245081638.0
Interest Expense,111867302.0,129302542.0,161044891.0,895089846.0
Interest Income,1981302376.0,2105623781.0,1747850106.0,1215525637.0
Normalized Income,12678058083.931446,13958002908.225588,14031828363.942444,11861825650.612705
Net Income From Continuing And Discontinued Operation,9029899018.0,8172679256.0,7299489574.0,6305465753.0
Total Expenses,367390397199.0,347797124100.0,331383459054.0,307575343927.0
Rent Expense Supplemental,1888213315.0,1942701476.0,1885174911.0,1767484455.0
Total Operating Income As Reported,22699557242.0,22843037412.0,20401492655.0,17695797795.0
Diluted Average Shares,,31312947341.0,31194399889.0,30609057053.0
Basic Average Shares,,31312947341.0,31194399889.0,30609057053.0
Diluted EPS,,0.261,0.234,0.206
Basic EPS,,0.261,0.234,0.206
Net Income Common Stockholders,9029899018.0,8172679256.0,7299489574.0,6305465753.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,9029899018.0,8172679256.0,7299489574.0,6305465753.0
Minority Interests,-11570685242.0,-10539985648.0,-9351809603.0,-8110720885.0
Net Income Including Noncontrolling Interests,20600584260.0,18712664904.0,16651299177.0,14416186638.0
Net Income Extraordinary,,,,0.0
Net Income Continuous Operations,20600584260.0,18712664904.0,16651299177.0,14416186638.0
Tax Provision,4490930964.0,3996857565.0,3716154608.0,3391137160.0
Pretax Income,25091515224.0,22709522469.0,20367453785.0,17807323798.0
Other Non Operating Income Expenses,848619517.0,-1850335334.0,-835954113.0,-222721071.0
Special Income Charges,-4492089856.0,-7134622843.0,-8258503699.0,-6824417570.0
Other Special Charges,-2827367475.0,778395895.0,1340090370.0,3523409238.0
Write Off,6972163526.0,6141252511.0,6552285700.0,2809277447.0
Impairment Of Capital Assets,347293805.0,214974437.0,366127629.0,491730885.0
Net Non Operating Interest Income Expense,1846673968.0,1920759003.0,1534047964.0,245081638.0
Total Other Finance Cost,22761106.0,55562236.0,52757251.0,75354153.0
Interest Expense Non Operating,111867302.0,129302542.0,161044891.0,895089846.0
Interest Income Non Operating,1981302376.0,2105623781.0,1747850106.0,1215525637.0
Operating Income,22198822443.0,24799670035.0,23560420174.0,20279150192.0
Operating Expense,69044607041.0,66566567896.0,62502640609.0,60214758989.0
Other Operating Expenses,1707226757.0,1542157897.0,1396974776.0,1427098636.0
Depreciation And Amortization In Income Statement,3587335230.0,3519853792.0,3673427663.0,3662480259.0
Depreciation Income Statement,3587335230.0,3519853792.0,3673427663.0,3662480259.0
Research And Development,8834802742.0,8099050716.0,6836084622.0,4792173304.0
Selling General And Administration,39652788193.0,38671361739.0,37029758816.0,35177372061.0
Selling And Marketing Expense,36974766080.0,35832604382.0,34455261945.0,32212432115.0
General And Administrative Expense,2678022113.0,2838757357.0,2574496871.0,2964939946.0
Rent And Landing Fees,1888213315.0,1942701476.0,1885174911.0,1767484455.0
Gross Profit,91243429484.0,91366237931.0,86063060783.0,80493909181.0
Cost Of Revenue,298345790158.0,281230556204.0,268880818445.0,247360584938.0
Total Revenue,389589219642.0,372596794135.0,354943879228.0,327854494119.0
Operating Revenue,389589219642.0,372596794135.0,354943879228.0,327854494119.0
