,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,15513154872.0,24969810641.0,29241148695.0,39924530011.0
Repayment Of Debt,-1156202625.0,-5932548691.0,-10605478365.0,-9710520215.0
Issuance Of Debt,1491621592.0,1294278643.0,5802105509.0,7392325000.0
Capital Expenditure,-75741861836.0,-79371818339.0,-72467180311.0,-72047047337.0
End Cash Position,28486565182.0,47737212410.0,55336957040.0,34305680501.0
Beginning Cash Position,47737212410.0,55336957040.0,34305680501.0,23102356786.0
Effect Of Exchange Rate Changes,64977025.0,104856128.0,398970496.0,-78144099.0
Changes In Cash,-19315624253.0,-7704600758.0,20632306043.0,11281467814.0
Financing Cash Flow,-25908818765.0,-26506953231.0,-24949155792.0,-25910331384.0
Net Other Financing Charges,-13327801106.0,-10824717200.0,-11400451136.0,-13907538061.0
Cash Dividends Paid,-12916436626.0,-11043965983.0,-8745331800.0,-9684598108.0
Net Issuance Payments Of Debt,335418967.0,-4638270048.0,-4803372856.0,-2318195215.0
Net Long Term Debt Issuance,335418967.0,-4638270048.0,-4803372856.0,-2318195215.0
Long Term Debt Payments,-1156202625.0,-5932548691.0,-10605478365.0,-9710520215.0
Long Term Debt Issuance,1491621592.0,1294278643.0,5802105509.0,7392325000.0
Investing Cash Flow,-84661822196.0,-85539276507.0,-56126867171.0,-74779778150.0
Net Other Investing Changes,-29587840404.0,1799654906.0,3282495993.0,1161030365.0
Net Investment Purchase And Sale,18700229921.0,-9355630101.0,11366526963.0,-6165794989.0
Sale Of Investment,25934455448.0,21058860055.0,30760730221.0,88902862851.0
Purchase Of Investment,-7234225527.0,-30414490156.0,-19394203258.0,-95068657840.0
Net Business Purchase And Sale,-3900000.0,,,
Purchase Of Business,-3900000.0,,,
Net PPE Purchase And Sale,-73770311713.0,-77983301312.0,-70775890127.0,-69775013526.0
Sale Of PPE,1971550123.0,1388517027.0,1691290184.0,2272033811.0
Purchase Of PPE,-75741861836.0,-79371818339.0,-72467180311.0,-72047047337.0
Capital Expenditure Reported,,,,
Operating Cash Flow,91255016708.0,104341628980.0,101708329006.0,111971577348.0
Change In Working Capital,-9916284285.0,1322000625.0,-3300994331.0,10743665985.0
Change In Other Current Assets,238160225.0,-723749214.0,302252757.0,777065709.0
Change In Payable,22271971516.0,29891686194.0,24309980934.0,17958393351.0
Change In Inventory,-376586542.0,-93985982.0,-341136522.0,-359197432.0
Change In Receivables,-32049829484.0,-27751950373.0,-27572091500.0,-7632595643.0
Other Non Cash Items,2974537855.0,3410383546.0,2002714763.0,2627729512.0
Stock Based Compensation,247337621.0,282951730.0,55390000.0,136080000.0
Deferred Tax,,,,
Depreciation And Amortization,76099218743.0,78581305084.0,82851119664.0,82336015058.0
Amortization Cash Flow,6206459177.0,5974555193.0,5421008487.0,4433659453.0
Depreciation,69892759566.0,72606749891.0,77430111177.0,77902355605.0
Gain Loss On Investment Securities,-4715272547.0,-4919280533.0,-4351948646.0,-4337778247.0
Gain Loss On Sale Of PPE,-797173614.0,1180404437.0,1859273467.0,3749858513.0
Net Income From Continuing Operations,20600584260.0,18712664904.0,16651299177.0,14416186638.0
Cash Flowsfromusedin Operating Activities Direct,91255016708.0,104341628980.0,101708329006.0,111971577348.0
Taxes Refund Paid Direct,-12145905354.0,-9720545731.0,-9377316478.0,-12451268340.0
Classesof Cash Payments,-295863563027.0,-277344216230.0,-256835857932.0,-230659919984.0
Other Cash Paymentsfrom Operating Activities,-6973832272.0,-5479664935.0,-6898960080.0,-5370850427.0
Paymentson Behalfof Employees,-66890637650.0,-63431396910.0,-61291761044.0,-56801392764.0
Paymentsto Suppliersfor Goodsand Services,-221999093105.0,-208433154385.0,-188645136808.0,-168487676793.0
Classesof Cash Receiptsfrom Operating Activities,399264485089.0,391406390941.0,367921503416.0,355082765672.0
Other Cash Receiptsfrom Operating Activities,5350781166.0,4919435505.0,3705498889.0,2973700386.0
Receiptsfrom Customers,393913703923.0,386486955436.0,364216004527.0,352109065286.0
