,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,202406679.32,-247881532.83,83824918.47,207338814.17
Repayment Of Debt,-1341244722.32,-710000000.0,-1905150000.0,-1713000000.0
Issuance Of Debt,1776744722.32,1350000000.0,1570000000.0,2008000000.0
Capital Expenditure,-161479371.53,-154918001.62,-283738018.06,-205739059.44
End Cash Position,1176123844.73,719805394.6,486552079.34,567880723.59
Beginning Cash Position,719805394.6,486552079.34,581527885.05,533441890.59
Changes In Cash,456318450.13,233253315.26,-94975805.71,34438833.0
Financing Cash Flow,300087374.19,607173005.26,-257320873.49,-132475501.98
Net Other Financing Charges,-83960106.25,39936551.81,126129938.28,-185934085.21
Cash Dividends Paid,-51433785.6,-72763546.55,-48300811.77,-241541416.77
Net Issuance Payments Of Debt,435500000.0,640000000.0,-335150000.0,295000000.0
Net Long Term Debt Issuance,435500000.0,640000000.0,-335150000.0,295000000.0
Long Term Debt Payments,-1341244722.32,-710000000.0,-1905150000.0,-1713000000.0
Long Term Debt Issuance,1776744722.32,1350000000.0,1570000000.0,2008000000.0
Investing Cash Flow,-207654974.91,-280956158.79,-205217868.75,-246163538.63
Net Other Investing Changes,1282972.29,,281305.46,13537996.15
Net Investment Purchase And Sale,-51154451.24,-126038157.17,72479577.9,-55796930.7
Sale Of Investment,313197104.61,323902166.88,553310059.46,331588372.08
Purchase Of Investment,-364351555.85,-449940324.05,-480830481.56,-387385302.78
Net PPE Purchase And Sale,-157783495.96,-154918001.62,-277978752.11,-203904604.08
Sale Of PPE,3695875.57,,5759265.95,1834455.36
Purchase Of PPE,-161479371.53,-154918001.62,-283738018.06,-205739059.44
Capital Expenditure Reported,,,,
Operating Cash Flow,363886050.85,-92963531.21,367562936.53,413077873.61
Change In Working Capital,-429765675.82,-550175698.86,-306723259.53,-519001454.26
Change In Other Current Assets,-35263479.12,-55268466.38,-20390263.72,-15806835.29
Change In Payable,-109632526.87,-163114097.92,5102676.72,-76411561.44
Change In Inventory,-18434377.24,-104152470.84,54676075.3,-91237688.59
Change In Receivables,-266435292.59,-227640663.72,-346111747.83,-335545368.94
Other Non Cash Items,77348424.39,57342145.46,62464831.75,58474729.57
Deferred Tax,,,,
Depreciation And Amortization,366575030.16,553096371.03,361030899.46,368897172.55
Amortization Cash Flow,149018797.42,319204348.0,135435718.16,143827855.81
Depreciation,217556232.74,233892023.03,225595181.3,225069316.74
Gain Loss On Investment Securities,25079393.74,53219372.79,2763517.27,-43450789.76
Gain Loss On Sale Of PPE,1049716.49,8963770.29,-2645796.23,3857832.16
Net Income From Continuing Operations,289572420.28,-273957127.22,242746863.06,529926408.47
Cash Flowsfromusedin Operating Activities Direct,363886050.85,-92963531.21,367562936.53,413077873.61
Taxes Refund Paid Direct,-242799314.73,-218554240.78,-313529654.48,-222326011.94
Classesof Cash Payments,-6863935214.57,-4541440455.32,-4071319898.46,-4640920861.22
Other Cash Paymentsfrom Operating Activities,-226987963.17,-236274584.2,-881894995.01,-222342594.64
Paymentson Behalfof Employees,-338875519.77,-377590234.05,-407777821.92,-373626656.55
Paymentsto Suppliersfor Goodsand Services,-6298071731.63,-3927575637.07,-2781647081.53,-4044951610.03
Classesof Cash Receiptsfrom Operating Activities,7470620580.15,4667031164.89,4752412489.47,5276324746.77
Other Cash Receiptsfrom Operating Activities,103586856.56,284692308.65,621648193.74,107965641.48
Receiptsfrom Customers,7367033723.59,4382338856.24,4130764295.73,5168359105.29
