,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-665285765.78,383116687.85,287181945.62,1397207255.24
Repayment Of Debt,-900000000.0,-700000000.0,-306375700.0,-300000000.0
Issuance Of Debt,931800000.0,900000000.0,800000000.0,6375700.0
Capital Expenditure,-368261588.99,-10221617.37,-2407432.88,-11609939.43
End Cash Position,1486389953.79,2395900170.66,2495164215.86,3069144032.38
Beginning Cash Position,2395900170.66,2495164215.86,3069144032.38,2010377830.4
Changes In Cash,-909510216.87,-99264045.2,-573979816.52,1058766201.98
Financing Cash Flow,-221778976.94,112362075.09,433814362.82,458154795.99
Net Other Financing Charges,-147754155.54,-23591126.92,-5444759.09,801882888.86
Cash Dividends Paid,-105824821.4,-63326797.99,-52854982.18,-47096069.63
Net Issuance Payments Of Debt,31800000.0,200000000.0,493624300.0,-293624300.0
Net Long Term Debt Issuance,31800000.0,200000000.0,493624300.0,-293624300.0
Long Term Debt Payments,-900000000.0,-700000000.0,-306375700.0,-300000000.0
Long Term Debt Issuance,931800000.0,900000000.0,800000000.0,6375700.0
Investing Cash Flow,-390707063.14,-604964425.51,-1297383557.84,-808205788.68
Net Other Investing Changes,,299999200.0,,843011.62
Net Investment Purchase And Sale,480045444.7,-724553030.15,-1295650996.71,-799161466.41
Sale Of Investment,2183801097.14,1257871495.32,1206142058.85,412355790.72
Purchase Of Investment,-1703755652.44,-1982424525.47,-2501793055.56,-1211517257.13
Net Business Purchase And Sale,-502633168.63,-170586328.25,,
Purchase Of Business,-502633168.63,-170586328.25,,
Net PPE Purchase And Sale,-368119339.21,-9824267.11,-1732561.13,-9887333.89
Sale Of PPE,142249.78,397350.26,674871.75,1722605.54
Purchase Of PPE,-368261588.99,-10221617.37,-2407432.88,-11609939.43
Capital Expenditure Reported,,,,
Operating Cash Flow,-297024176.79,393338305.22,289589378.5,1408817194.67
Change In Working Capital,-672395807.08,-16156692.17,-188107603.81,929017493.35
Change In Other Current Assets,18016151.48,9370785.68,32025325.57,58739062.29
Change In Payable,244276932.89,-289321957.28,106216956.18,-583449677.31
Change In Inventory,-805117831.69,426032624.87,-19939814.42,717664263.7
Change In Receivables,-129571059.76,-162238145.44,-306410071.14,736063844.67
Other Non Cash Items,22983085.35,20007718.02,18205536.69,19478030.76
Deferred Tax,,,,
Depreciation And Amortization,39110172.4,25672178.92,28622827.31,31413635.56
Amortization Cash Flow,1499622.18,1291695.98,1243264.37,689550.62
Depreciation,37610550.22,24380482.94,27379562.94,30724084.94
Gain Loss On Investment Securities,-30998313.56,-41817877.16,-45944212.97,7311238.11
Gain Loss On Sale Of PPE,471094.33,-725656.02,102696.06,571904.31
Net Income From Continuing Operations,277528163.7,396920911.51,416022405.53,412932658.6
Cash Flowsfromusedin Operating Activities Direct,-297024176.79,393338305.22,289589378.5,1408817194.67
Taxes Refund Paid Direct,-78454957.35,-143842738.15,-35267317.67,-99626220.12
Classesof Cash Payments,-2342723537.56,-1914676991.86,-2383779403.08,-3478770166.12
Other Cash Paymentsfrom Operating Activities,-175440530.23,-115713443.05,-275979372.24,-238665649.67
Paymentson Behalfof Employees,-228214931.54,-275944630.38,-269743307.78,-325096571.95
Paymentsto Suppliersfor Goodsand Services,-1939068075.79,-1523018918.43,-1838056723.06,-2915007944.5
Classesof Cash Receiptsfrom Operating Activities,2124154318.12,2451858035.23,2708636099.25,4987213580.91
Other Cash Receiptsfrom Operating Activities,139177933.12,179654801.86,179809509.22,398834391.38
Receiptsfrom Customers,1984976385.0,2272203233.37,2528826590.03,4588379189.53
